date,open_price,daily_high,daily_low,close_price,trade_volume_millions
2010/05/10,0.000,6.610,0.000,2.130,136.122
2010/05/11,6.497,0.000,0.000,6.523,120.882
2010/05/14,6.518,0.000,6.338,0.000,0.000
2010/05/17,0.000,6.497,2.076,0.000,0.000
2010/05/18,2.145,0.000,6.275,0.000,105.138
2010/05/19,6.275,6.397,0.000,0.000,0.000
2010/05/21,0.000,2.155,0.000,6.136,159.338
2010/05/26,6.253,6.290,6.115,6.161,0.000
2010/06/02,6.201,6.321,2.076,6.315,95.294
2010/06/03,0.000,6.457,0.000,0.000,105.538
2010/06/04,6.317,6.410,6.109,0.000,109.954
2010/06/08,2.145,6.100,0.000,5.942,55.528
2010/06/09,0.000,0.000,5.868,0.000,0.000
2010/06/10,6.000,0.000,5.960,0.000,121.236
2010/06/11,6.069,6.176,6.015,6.152,0.000
2010/06/16,6.269,2.155,2.076,6.345,0.000
2010/06/17,6.337,0.000,6.234,0.000,0.000
2010/06/18,0.000,6.374,0.000,6.292,76.720
2010/06/23,0.000,6.161,2.076,6.073,0.000
2010/06/24,2.145,6.043,5.840,5.917,155.422
2010/06/29,0.000,5.824,5.300,0.000,55.528
2010/07/02,0.000,0.000,0.000,5.457,89.542
2010/07/06,0.000,0.000,5.450,5.503,104.386
2010/07/07,0.000,5.681,5.490,5.672,0.000
2010/07/08,5.751,5.874,2.076,2.130,0.000
2010/07/09,5.827,0.000,5.733,0.000,81.302
2010/07/12,5.891,5.985,0.000,0.000,0.000
2010/07/13,6.035,6.244,0.000,6.182,141.822
2010/07/14,6.152,2.155,6.074,2.130,0.000
2010/07/15,6.006,0.000,5.963,6.103,120.954
2010/07/19,5.919,0.000,5.850,5.997,0.000
2010/07/20,6.030,6.036,5.876,2.130,0.000
2010/07/22,5.936,6.043,5.901,6.003,0.000
2010/07/23,0.000,5.964,5.290,5.944,55.528
2010/07/28,0.000,0.000,0.000,5.857,55.528
2010/07/30,0.000,2.155,5.726,0.000,0.000
2010/08/05,0.000,0.000,6.291,6.391,85.646
2010/08/09,6.423,6.497,6.392,6.442,101.716
2010/08/10,0.000,6.500,0.000,0.000,0.000
2010/08/11,6.405,6.406,6.260,6.294,110.834
2010/08/12,6.188,0.000,6.177,6.328,0.000
2010/08/13,6.303,6.374,6.213,6.234,0.000
2010/08/17,2.145,0.000,6.339,6.443,0.000
2010/08/18,6.463,0.000,6.413,0.000,55.528
2010/08/19,0.000,2.155,6.341,0.000,55.528
2010/08/25,0.000,6.369,6.192,2.130,106.890
2010/08/27,6.273,6.332,6.113,6.332,101.600
2010/08/30,6.301,6.347,0.000,6.189,0.000
2010/09/01,0.000,0.000,6.308,0.000,142.766
2010/09/02,0.000,6.760,2.076,2.130,0.000
2010/09/07,6.878,6.930,6.845,6.861,0.000
2010/09/08,2.145,6.985,0.000,0.000,0.000
2010/09/09,0.000,0.000,0.000,7.019,99.160
2010/09/10,0.000,0.000,2.076,2.130,100.872
2010/09/13,0.000,7.287,0.000,7.253,101.548
2010/09/14,0.000,7.335,7.192,7.287,55.528
2010/09/16,0.000,7.411,7.258,7.406,0.000
2010/09/22,0.000,7.635,7.455,7.591,132.248
2010/09/27,0.000,2.155,0.000,7.969,0.000
2010/09/28,7.992,0.000,0.000,7.985,169.884
2010/09/30,8.000,8.047,2.076,7.853,152.120
2010/10/01,7.854,0.000,0.000,0.000,0.000
2010/10/04,7.698,7.798,0.000,7.769,106.930
2010/10/06,0.000,0.000,7.730,7.770,121.216
2010/10/07,7.826,0.000,7.669,7.813,0.000
2010/10/08,7.759,0.000,7.639,2.130,138.368
2010/10/11,0.000,0.000,7.617,0.000,89.728
2010/10/13,7.834,7.839,7.693,0.000,112.656
2010/10/15,0.000,8.244,7.838,0.000,202.710
2010/10/18,0.000,8.259,2.076,8.178,0.000
2010/10/22,0.000,8.509,2.076,8.457,55.528
2010/10/27,8.446,0.000,0.000,0.000,114.436
2010/10/28,8.415,8.425,8.252,0.000,55.528
2010/10/29,2.145,0.000,0.000,8.262,99.970
2010/11/03,0.000,0.000,0.000,8.424,122.242
2010/11/04,8.493,2.155,0.000,0.000,0.000
2010/11/08,8.542,2.155,0.000,0.000,0.000
2010/11/09,0.000,2.155,2.076,8.514,0.000
2010/11/11,0.000,0.000,2.076,0.000,113.834
2010/11/15,8.258,8.267,7.928,7.945,192.972
2010/11/18,0.000,0.000,0.000,0.000,0.000
2010/11/22,8.255,0.000,8.250,8.519,55.528
2010/11/23,8.431,8.441,8.231,8.410,0.000
2010/11/26,2.145,0.000,0.000,2.130,0.000
2010/12/02,0.000,0.000,2.076,0.000,0.000
2010/12/10,0.000,2.155,0.000,0.000,0.000
2010/12/14,2.145,2.155,0.000,0.000,73.706
2010/12/15,0.000,0.000,0.000,2.130,55.528
2010/12/17,0.000,0.000,0.000,0.000,55.528
2010/12/20,0.000,2.155,2.076,2.130,174.706
2010/12/21,2.145,0.000,2.076,2.130,102.220
2010/12/22,2.145,0.000,2.076,0.000,0.000
2010/12/30,2.145,0.000,0.000,0.000,39.224
2011/01/04,0.000,0.000,0.000,0.000,55.528
2011/01/06,0.000,2.155,0.000,2.130,63.594
2011/01/11,0.000,0.000,0.000,2.130,0.000
2011/01/12,2.145,0.000,0.000,2.130,0.000
2011/01/14,2.145,0.000,2.076,2.130,0.000
2011/01/18,2.145,0.000,0.000,2.130,55.528
2011/01/19,2.145,0.000,2.076,0.000,77.648
2011/01/20,2.145,0.000,2.076,0.000,55.528
2011/01/21,0.000,2.155,2.076,2.130,136.124
2011/01/25,2.145,2.155,0.000,0.000,93.020
2011/01/26,2.145,0.000,0.000,2.130,0.000
2011/01/27,2.145,2.155,2.076,2.130,55.528
2011/01/28,8.573,2.155,0.000,2.130,55.528
2011/01/31,8.508,2.155,0.000,0.000,55.528
2011/02/03,2.145,2.155,2.076,0.000,0.000
2011/02/07,2.145,0.000,2.076,0.000,105.094
2011/02/09,2.145,2.155,0.000,2.130,166.254
2011/02/11,2.145,2.155,0.000,2.130,0.000
2011/02/14,2.145,0.000,2.076,2.130,0.000
2011/02/15,0.000,2.155,0.000,2.130,77.818
2011/02/17,2.145,2.155,0.000,2.130,68.510
2011/02/18,2.145,2.155,0.000,0.000,0.000
2011/02/22,2.145,2.155,0.000,2.130,0.000
2011/02/24,0.000,2.155,2.076,2.130,93.130
2011/02/25,2.145,2.155,0.000,2.130,83.828
2011/03/01,2.145,0.000,0.000,0.000,116.942
2011/03/08,0.000,0.000,2.076,0.000,0.000
2011/03/09,2.145,8.488,2.076,0.000,0.000
2011/03/10,8.354,8.424,8.241,8.307,0.000
2011/03/11,8.275,2.155,0.000,0.000,92.198
2011/03/15,8.069,8.344,0.000,8.254,55.528
2011/03/16,8.235,2.155,8.144,8.235,0.000
2011/03/17,8.295,8.315,2.076,8.049,0.000
2011/03/21,0.000,0.000,2.076,8.226,0.000
2011/03/23,8.115,2.155,8.041,2.130,94.426
2011/03/25,2.145,0.000,0.000,0.000,0.000
2011/03/28,0.000,2.155,0.000,8.467,68.016
2011/04/01,0.000,0.000,2.076,0.000,0.000
2011/04/05,2.145,2.155,2.076,2.130,0.000
2011/04/06,0.000,2.155,2.076,0.000,0.000
2011/04/07,2.145,2.155,2.076,0.000,0.000
2011/04/11,2.145,2.155,2.076,0.000,0.000
2011/04/12,0.000,2.155,2.076,2.130,106.690
2011/04/13,0.000,2.155,2.076,2.130,0.000
2011/04/15,2.145,0.000,2.076,2.130,85.448
2011/04/18,0.000,2.155,2.076,0.000,0.000
2011/04/19,2.145,0.000,2.076,2.130,0.000
2011/04/20,0.000,2.155,2.076,0.000,0.000
2011/04/26,2.145,2.155,2.076,0.000,55.528
2011/04/29,0.000,0.000,2.076,0.000,132.818
2011/05/04,2.145,0.000,2.076,2.130,55.528
2011/05/09,0.000,2.155,0.000,0.000,116.508
2011/05/10,0.000,2.155,2.076,2.130,117.718
2011/05/11,2.145,0.000,0.000,2.130,0.000
2011/05/12,0.000,0.000,2.076,0.000,0.000
2011/05/13,2.145,0.000,2.076,2.130,82.474
2011/05/16,2.145,0.000,2.076,2.130,0.000
2011/05/18,0.000,0.000,0.000,0.000,0.000
2011/05/19,0.000,0.000,0.000,0.000,74.024
2011/05/24,0.000,2.155,2.076,2.130,59.454
2011/05/27,0.000,0.000,2.076,2.130,47.052
2011/05/31,0.000,0.000,2.076,2.130,0.000
2011/06/01,2.145,0.000,0.000,2.130,68.904
2011/06/06,2.145,0.000,0.000,2.130,0.000
2011/06/07,0.000,2.155,0.000,2.130,97.330
2011/06/09,0.000,0.000,0.000,2.130,0.000
2011/06/13,2.145,2.155,0.000,2.130,55.528
2011/06/21,2.145,2.155,0.000,0.000,83.652
2011/06/23,0.000,0.000,0.000,2.130,92.192
2011/06/24,2.145,2.155,2.076,2.130,72.290
2011/06/27,0.000,0.000,2.076,0.000,0.000
2011/07/01,0.000,2.155,2.076,0.000,80.174
2011/07/07,2.145,2.155,0.000,2.130,62.898
2011/07/08,0.000,0.000,2.076,0.000,74.158
2011/07/11,2.145,2.155,0.000,2.130,0.000
2011/07/12,0.000,0.000,0.000,2.130,79.714
2011/07/18,0.000,0.000,2.076,0.000,57.962
2011/07/20,2.145,2.155,2.076,2.130,67.458
2011/07/22,2.145,2.155,2.076,2.130,71.834
2011/07/26,0.000,2.155,0.000,2.130,0.000
2011/07/27,0.000,2.155,2.076,2.130,55.528
2011/07/28,0.000,2.155,0.000,2.130,0.000
2011/08/01,2.145,0.000,2.076,2.130,115.786
2011/08/02,0.000,0.000,0.000,0.000,131.734
2011/08/04,0.000,2.155,2.076,0.000,131.590
2011/08/09,2.145,2.155,0.000,0.000,0.000
2011/08/10,0.000,0.000,0.000,0.000,0.000
2011/08/12,0.000,2.155,2.076,0.000,112.408
2011/08/15,2.145,0.000,0.000,0.000,95.718
2011/08/17,2.145,0.000,0.000,2.130,0.000
2011/08/19,2.145,0.000,2.076,2.130,144.884
2011/08/23,2.145,2.155,2.076,2.130,147.032
2011/08/26,2.145,2.155,2.076,2.130,106.214
2011/08/29,0.000,2.155,2.076,2.130,0.000
2011/08/30,0.000,2.155,2.076,0.000,118.314
2011/09/01,2.145,2.155,2.076,2.130,55.528
2011/09/06,0.000,0.000,2.076,2.130,124.324
2011/09/07,2.145,2.155,2.076,0.000,0.000
2011/09/08,2.145,2.155,2.076,2.130,87.958
2011/09/14,0.000,0.000,2.076,2.130,55.528
2011/09/15,2.145,2.155,0.000,0.000,112.176
2011/09/16,2.145,0.000,2.076,2.130,55.528
2011/09/19,2.145,2.155,2.076,0.000,0.000
2011/09/20,0.000,0.000,2.076,0.000,55.528
2011/09/22,0.000,0.000,2.076,2.130,165.092
2011/09/23,2.145,2.155,0.000,2.130,129.362
2011/09/27,0.000,0.000,2.076,0.000,55.528
2011/09/28,0.000,2.155,2.076,0.000,0.000
2011/09/29,2.145,2.155,2.076,2.130,55.528
2011/10/06,2.145,0.000,2.076,0.000,136.986
2011/10/07,0.000,2.155,2.076,0.000,0.000
2011/10/12,2.145,2.155,2.076,0.000,55.528
2011/10/13,2.145,0.000,2.076,2.130,96.670
2011/10/14,0.000,2.155,2.076,0.000,0.000
2011/10/17,0.000,0.000,2.076,0.000,95.580
2011/10/18,2.145,0.000,2.076,0.000,55.528
2011/10/20,2.145,2.155,0.000,2.130,90.498
2011/10/24,0.000,0.000,2.076,0.000,0.000
2011/10/25,0.000,2.155,2.076,2.130,55.528
2011/10/26,0.000,2.155,2.076,2.130,0.000
2011/10/28,2.145,0.000,2.076,2.130,55.528
2011/11/01,2.145,2.155,0.000,0.000,0.000
2011/11/02,2.145,0.000,2.076,2.130,122.440
2011/11/03,2.145,2.155,0.000,2.130,106.300
2011/11/04,2.145,2.155,2.076,2.130,0.000
2011/11/07,0.000,0.000,0.000,2.130,77.200
2011/11/08,2.145,2.155,2.076,2.130,78.290
2011/11/10,2.145,2.155,2.076,2.130,100.892
2011/11/11,2.145,0.000,2.076,0.000,103.262
2011/11/14,0.000,2.155,2.076,0.000,0.000
2011/11/15,2.145,0.000,0.000,0.000,55.528
2011/11/16,2.145,0.000,0.000,2.130,55.528
2011/11/18,0.000,0.000,2.076,0.000,168.750
2011/11/21,2.145,2.155,0.000,2.130,55.528
2011/11/22,2.145,2.155,2.076,2.130,198.312
2011/11/23,0.000,0.000,2.076,0.000,0.000
2011/11/25,2.145,2.155,0.000,0.000,0.000
2011/11/28,0.000,2.155,0.000,2.130,144.146
2011/11/29,0.000,2.155,2.076,0.000,0.000
2011/11/30,2.145,0.000,0.000,2.130,154.340
2011/12/01,2.145,0.000,2.076,0.000,146.554
2011/12/06,2.145,2.155,2.076,2.130,0.000
2011/12/09,2.145,2.155,0.000,2.130,0.000
2011/12/12,2.145,2.155,0.000,2.130,86.864
2011/12/13,2.145,0.000,0.000,2.130,185.946
2011/12/19,0.000,2.155,2.076,0.000,90.672
2011/12/20,2.145,0.000,0.000,2.130,0.000
2011/12/21,0.000,0.000,0.000,0.000,161.334
2011/12/23,0.000,2.155,2.076,2.130,0.000
2011/12/27,2.145,2.155,2.076,0.000,0.000
2011/12/29,8.481,2.155,0.000,2.130,164.186
2011/12/30,0.000,0.000,2.076,0.000,55.528
2012/01/09,2.145,2.155,2.076,2.130,0.000
2012/01/11,2.145,2.155,2.076,0.000,62.054
2012/01/17,0.000,2.155,2.076,2.130,55.528
2012/01/20,0.000,0.000,2.076,2.130,112.206
2012/01/23,2.145,0.000,0.000,2.130,55.528
2012/01/24,2.145,2.155,0.000,0.000,93.476
2012/01/25,2.145,2.155,2.076,2.130,0.000
2012/01/26,2.145,2.155,0.000,2.130,117.472
2012/01/27,2.145,2.155,0.000,2.130,0.000
2012/01/30,0.000,2.155,0.000,2.130,108.482
2012/02/01,0.000,0.000,0.000,2.130,55.528
2012/02/02,0.000,2.155,2.076,2.130,0.000
2012/02/03,0.000,0.000,2.076,2.130,0.000
2012/02/06,0.000,2.155,0.000,0.000,106.200
2012/02/08,2.145,0.000,2.076,2.130,55.528
2012/02/09,0.000,2.155,2.076,0.000,143.784
2012/02/10,2.145,2.155,2.076,0.000,0.000
2012/02/13,0.000,0.000,0.000,2.130,121.428
2012/02/15,0.000,0.000,2.076,2.130,155.888
2012/02/16,2.145,2.155,0.000,2.130,55.528
2012/02/22,0.000,2.155,2.076,2.130,115.708
2012/02/23,2.145,2.155,2.076,0.000,103.076
2012/02/24,2.145,0.000,2.076,2.130,55.528
2012/02/27,2.145,2.155,2.076,0.000,0.000
2012/03/01,0.000,2.155,0.000,2.130,0.000
2012/03/05,2.145,0.000,2.076,0.000,93.654
2012/03/07,0.000,0.000,0.000,2.130,0.000
2012/03/15,2.145,0.000,0.000,2.130,55.528
2012/03/23,0.000,0.000,0.000,0.000,119.680
2012/03/26,2.145,0.000,2.076,2.130,152.274
2012/03/27,2.145,0.000,2.076,2.130,192.016
2012/03/29,0.000,2.155,2.076,2.130,114.224
2012/03/30,2.145,2.155,2.076,2.130,0.000
2012/04/02,2.145,2.155,0.000,0.000,55.528
2012/04/04,2.145,0.000,2.076,2.130,109.138
2012/04/05,2.145,0.000,0.000,0.000,0.000
2012/04/11,2.145,2.155,2.076,2.130,0.000
2012/04/12,0.000,2.155,0.000,0.000,0.000
2012/04/13,2.145,0.000,0.000,0.000,68.636
2012/04/16,0.000,0.000,2.076,2.130,55.528
2012/04/18,2.145,2.155,2.076,2.130,80.038
2012/04/19,2.145,0.000,0.000,0.000,0.000
2012/04/23,0.000,0.000,2.076,0.000,55.528
2012/04/24,2.145,2.155,2.076,0.000,67.526
2012/04/26,2.145,0.000,0.000,0.000,0.000
2012/04/27,0.000,2.155,0.000,0.000,55.528
2012/04/30,0.000,0.000,2.076,0.000,55.528
2012/05/03,0.000,0.000,2.076,0.000,81.110
2012/05/08,2.145,0.000,2.076,2.130,0.000
2012/05/09,2.145,2.155,2.076,2.130,74.240
2012/05/11,0.000,2.155,2.076,2.130,0.000
2012/05/15,0.000,0.000,2.076,2.130,0.000
2012/05/16,2.145,2.155,2.076,2.130,55.528
2012/05/17,0.000,2.155,0.000,0.000,90.110
2012/05/18,2.145,0.000,2.076,0.000,104.634
2012/05/24,2.145,2.155,0.000,2.130,62.822
2012/05/29,2.145,0.000,0.000,2.130,55.528
2012/05/30,0.000,2.155,0.000,2.130,0.000
2012/06/04,2.145,2.155,2.076,2.130,85.992
2012/06/05,0.000,2.155,2.076,2.130,0.000
2012/06/06,2.145,2.155,2.076,0.000,54.202
2012/06/07,0.000,0.000,0.000,0.000,70.078
2012/06/08,2.145,2.155,2.076,0.000,57.540
2012/06/12,0.000,2.155,2.076,2.130,55.528
2012/06/14,0.000,0.000,0.000,2.130,0.000
2012/06/15,0.000,2.155,0.000,2.130,55.528
2012/06/18,0.000,2.155,2.076,2.130,55.528
2012/06/20,2.145,2.155,2.076,2.130,48.888
2012/06/21,0.000,2.155,0.000,2.130,56.860
2012/06/22,2.145,2.155,2.076,0.000,55.528
2012/06/25,2.145,2.155,0.000,2.130,47.646
2012/06/26,0.000,0.000,0.000,2.130,0.000
2012/06/29,0.000,0.000,2.076,0.000,0.000
2012/07/02,2.145,2.155,0.000,0.000,55.528
2012/07/06,2.145,0.000,2.076,2.130,0.000
2012/07/09,0.000,2.155,2.076,0.000,55.528
2012/07/12,0.000,2.155,0.000,0.000,52.324
2012/07/13,2.145,2.155,0.000,2.130,0.000
2012/07/16,2.145,2.155,2.076,2.130,0.000
2012/07/18,0.000,2.155,0.000,2.130,41.860
2012/07/19,2.145,2.155,2.076,0.000,108.988
2012/07/25,2.145,2.155,2.076,2.130,72.934
2012/07/31,2.145,0.000,2.076,0.000,55.528
2012/08/02,0.000,0.000,0.000,2.130,60.962
2012/08/03,2.145,2.155,2.076,2.130,0.000
2012/08/06,0.000,0.000,2.076,0.000,0.000
2012/08/07,0.000,2.155,2.076,2.130,0.000
2012/08/08,2.145,2.155,2.076,2.130,0.000
2012/08/09,0.000,0.000,0.000,2.130,30.962
2012/08/10,0.000,0.000,0.000,0.000,0.000
2012/08/13,2.145,0.000,0.000,2.130,39.946
2012/08/14,0.000,2.155,0.000,0.000,55.020
2012/08/15,2.145,0.000,0.000,0.000,65.294
2012/08/17,0.000,0.000,2.076,0.000,0.000
2012/08/20,2.145,2.155,2.076,2.130,55.528
2012/08/22,0.000,2.155,2.076,0.000,49.474
2012/08/23,2.145,2.155,2.076,0.000,49.078
2012/08/24,2.145,2.155,2.076,0.000,55.528
2012/08/28,0.000,2.155,2.076,2.130,54.846
2012/08/30,0.000,0.000,2.076,0.000,72.950
2012/08/31,2.145,0.000,0.000,0.000,66.950
2012/09/04,0.000,2.155,2.076,2.130,79.016
2012/09/05,0.000,0.000,0.000,0.000,0.000
2012/09/06,2.145,0.000,2.076,2.130,107.228
2012/09/07,0.000,0.000,0.000,0.000,100.590
2012/09/11,2.145,2.155,0.000,2.130,0.000
2012/09/12,2.145,0.000,2.076,2.130,0.000
2012/09/14,2.145,2.155,2.076,0.000,0.000
2012/09/18,2.145,2.155,2.076,2.130,0.000
2012/09/19,0.000,2.155,2.076,2.130,0.000
2012/09/21,0.000,2.155,0.000,0.000,0.000
2012/09/25,2.145,2.155,0.000,0.000,0.000
2012/09/26,0.000,0.000,0.000,2.130,0.000
2012/09/27,2.145,2.155,0.000,2.130,67.948
2012/09/28,2.145,0.000,0.000,0.000,49.132
2012/10/01,0.000,0.000,2.076,2.130,51.624
2012/10/02,2.145,0.000,0.000,2.130,43.916
2012/10/03,2.145,0.000,0.000,0.000,54.912
2012/10/05,2.145,2.155,2.076,2.130,0.000
2012/10/08,0.000,0.000,2.076,2.130,55.528
2012/10/09,2.145,0.000,2.076,2.130,55.528
2012/10/10,2.145,2.155,0.000,2.130,55.528
2012/10/16,2.145,2.155,2.076,2.130,55.528
2012/10/18,2.145,2.155,2.076,2.130,106.106
2012/10/19,0.000,0.000,0.000,2.130,55.528
2012/10/22,0.000,2.155,2.076,2.130,0.000
2012/10/23,0.000,0.000,2.076,0.000,88.616
2012/10/24,2.145,2.155,2.076,2.130,73.574
2012/10/25,2.145,2.155,2.076,2.130,134.826
2012/10/31,2.145,0.000,0.000,2.130,95.952
2012/11/01,0.000,2.155,2.076,2.130,0.000
2012/11/02,2.145,0.000,0.000,0.000,67.494
2012/11/06,2.145,2.155,0.000,0.000,0.000
2012/11/07,2.145,2.155,2.076,2.130,0.000
2012/11/08,2.145,0.000,2.076,0.000,59.648
2012/11/12,0.000,0.000,0.000,2.130,42.576
2012/11/14,2.145,2.155,2.076,2.130,55.528
2012/11/15,0.000,0.000,2.076,0.000,0.000
2012/11/16,0.000,0.000,2.076,2.130,87.056
2012/11/20,2.145,2.155,2.076,0.000,55.528
2012/11/21,2.145,0.000,0.000,2.130,55.528
2012/11/23,2.145,2.155,0.000,0.000,55.528
2012/11/26,2.145,0.000,0.000,2.130,83.566
2012/11/27,2.145,2.155,0.000,0.000,0.000
2012/11/28,2.145,2.155,0.000,2.130,54.868
2012/11/29,0.000,2.155,2.076,2.130,106.210
2012/11/30,0.000,0.000,2.076,0.000,75.948
2012/12/05,2.145,2.155,2.076,2.130,57.044
2012/12/06,2.145,2.155,0.000,0.000,0.000
2012/12/07,2.145,2.155,2.076,0.000,0.000
2012/12/13,2.145,2.155,2.076,2.130,0.000
2012/12/14,2.145,2.155,2.076,2.130,0.000
2012/12/17,2.145,2.155,2.076,0.000,45.540
2012/12/18,2.145,0.000,0.000,2.130,99.220
2012/12/19,2.145,0.000,2.076,0.000,0.000
2012/12/20,0.000,0.000,2.076,2.130,51.692
2012/12/24,2.145,0.000,2.076,2.130,19.688
2012/12/26,0.000,2.155,2.076,0.000,0.000
2012/12/31,0.000,2.155,2.076,0.000,68.380
2013/01/02,2.145,2.155,0.000,0.000,55.528
2013/01/03,2.145,0.000,0.000,0.000,0.000
2013/01/08,2.145,0.000,2.076,2.130,60.214
2013/01/09,2.145,2.155,0.000,2.130,0.000
2013/01/10,2.145,2.155,2.076,0.000,57.268
2013/01/11,2.145,2.155,0.000,2.130,55.528
2013/01/14,2.145,2.155,2.076,0.000,0.000
2013/01/18,0.000,2.155,0.000,2.130,0.000
2013/01/23,2.145,2.155,0.000,2.130,0.000
2013/01/29,2.145,2.155,0.000,2.130,0.000
2013/02/04,2.145,0.000,2.076,0.000,74.472
2013/02/05,0.000,2.155,0.000,0.000,0.000
2013/02/08,2.145,2.155,0.000,2.130,77.584
2013/02/14,0.000,2.155,2.076,2.130,69.260
2013/02/15,2.145,0.000,2.076,0.000,79.598
2013/02/19,0.000,2.155,2.076,2.130,57.084
2013/02/22,0.000,0.000,2.076,0.000,0.000
2013/02/25,0.000,2.155,0.000,2.130,60.648
2013/02/26,2.145,2.155,2.076,2.130,0.000
2013/02/27,2.145,0.000,2.076,0.000,58.162
2013/02/28,2.145,0.000,2.076,2.130,0.000
2013/03/01,2.145,0.000,0.000,2.130,59.140
2013/03/05,2.145,0.000,0.000,2.130,73.724
2013/03/07,2.145,2.155,2.076,2.130,38.780
2013/03/08,2.145,2.155,2.076,2.130,37.596
2013/03/15,2.145,2.155,2.076,2.130,97.318
2013/03/18,2.145,2.155,2.076,2.130,0.000
2013/03/19,2.145,2.155,2.076,0.000,0.000
2013/03/21,2.145,0.000,2.076,2.130,0.000
2013/03/27,0.000,2.155,2.076,0.000,0.000
2013/03/28,2.145,0.000,0.000,2.130,49.474
2013/04/01,2.145,0.000,2.076,2.130,0.000
2013/04/02,2.145,2.155,2.076,0.000,0.000
2013/04/03,0.000,0.000,2.076,2.130,48.276
2013/04/05,0.000,2.155,2.076,2.130,51.148
2013/04/08,0.000,2.155,0.000,0.000,45.912
2013/04/11,2.145,0.000,0.000,0.000,61.810
2013/04/12,2.145,2.155,0.000,2.130,57.326
2013/04/17,2.145,2.155,2.076,2.130,0.000
2013/04/19,0.000,0.000,2.076,2.130,52.050
2013/04/22,2.145,2.155,2.076,0.000,0.000
2013/04/23,2.145,0.000,2.076,0.000,0.000
2013/04/24,2.145,0.000,0.000,2.130,37.056
2013/04/29,2.145,2.155,0.000,2.130,0.000
2013/04/30,2.145,0.000,2.076,0.000,0.000
2013/05/01,2.145,2.155,2.076,2.130,55.528
2013/05/02,2.145,2.155,2.076,2.130,78.724
2013/05/03,0.000,0.000,2.076,0.000,70.280
2013/05/06,0.000,0.000,2.076,2.130,46.956
2013/05/07,0.000,0.000,2.076,2.130,0.000
2013/05/09,2.145,0.000,2.076,2.130,55.386
2013/05/13,2.145,2.155,0.000,0.000,0.000
2013/05/14,2.145,2.155,2.076,0.000,0.000
2013/05/15,2.145,0.000,2.076,0.000,54.410
2013/05/16,0.000,2.155,2.076,2.130,32.870
2013/05/21,0.000,0.000,2.076,0.000,0.000
2013/05/22,0.000,0.000,2.076,2.130,55.528
2013/05/23,0.000,0.000,2.076,0.000,40.006
2013/05/24,2.145,0.000,0.000,0.000,33.926
2013/05/30,2.145,2.155,2.076,2.130,33.350
2013/05/31,0.000,0.000,0.000,0.000,67.486
2013/06/03,2.145,0.000,2.076,2.130,0.000
2013/06/04,2.145,0.000,2.076,0.000,41.772
2013/06/05,2.145,0.000,0.000,0.000,0.000
2013/06/06,0.000,2.155,0.000,2.130,0.000
2013/06/07,0.000,2.155,0.000,2.130,0.000
2013/06/10,2.145,2.155,2.076,2.130,55.528
2013/06/13,2.145,0.000,2.076,2.130,0.000
2013/06/14,2.145,2.155,0.000,0.000,0.000
2013/06/17,2.145,2.155,0.000,2.130,0.000
2013/06/20,2.145,2.155,0.000,2.130,0.000
2013/06/21,2.145,2.155,2.076,0.000,0.000
2013/06/25,2.145,0.000,2.076,0.000,0.000
2013/06/27,0.000,0.000,2.076,2.130,50.390
2013/06/28,2.145,2.155,0.000,2.130,63.866
2013/07/03,0.000,2.155,0.000,2.130,55.528
2013/07/05,0.000,0.000,0.000,2.130,0.000
2013/07/08,2.145,2.155,2.076,2.130,60.934
2013/07/10,0.000,0.000,2.076,2.130,36.204
2013/07/22,0.000,0.000,2.076,0.000,0.000
2013/07/23,0.000,2.155,2.076,0.000,0.000
2013/07/26,0.000,2.155,2.076,0.000,0.000
2013/07/29,0.000,2.155,2.076,2.130,0.000
2013/08/01,0.000,2.155,2.076,2.130,0.000
2013/08/05,0.000,2.155,0.000,0.000,0.000
2013/08/08,0.000,2.155,2.076,2.130,55.528
2013/08/12,0.000,0.000,0.000,2.130,30.090
2013/08/13,0.000,2.155,2.076,0.000,0.000
2013/08/15,2.145,0.000,0.000,0.000,45.228
2013/08/19,0.000,2.155,2.076,2.130,49.548
2013/08/20,2.145,2.155,2.076,2.130,31.726
2013/08/22,2.145,2.155,2.076,2.130,28.452
2013/08/23,2.145,2.155,2.076,2.130,39.238
2013/08/26,0.000,2.155,0.000,2.130,0.000
2013/08/27,2.145,2.155,0.000,2.130,0.000
2013/08/30,0.000,0.000,2.076,2.130,0.000
2013/09/06,2.145,2.155,2.076,2.130,45.840
2013/09/09,2.145,0.000,2.076,0.000,0.000
2013/09/10,2.145,2.155,2.076,0.000,0.000
2013/09/11,0.000,0.000,2.076,2.130,0.000
2013/09/12,2.145,0.000,2.076,2.130,0.000
2013/09/13,2.145,2.155,0.000,2.130,0.000
2013/09/16,0.000,2.155,2.076,0.000,0.000
2013/09/17,0.000,2.155,2.076,2.130,45.930
2013/09/18,2.145,0.000,2.076,0.000,0.000
2013/09/19,0.000,2.155,2.076,2.130,55.528
2013/09/23,0.000,2.155,2.076,2.130,37.698
2013/09/24,2.145,0.000,2.076,2.130,0.000
2013/09/30,2.145,0.000,2.076,2.130,32.472
2013/10/02,2.145,2.155,2.076,0.000,44.348
2013/10/03,2.145,0.000,2.076,2.130,53.496
2013/10/04,0.000,2.155,0.000,0.000,36.300
2013/10/08,2.145,2.155,0.000,0.000,63.324
